Date;ISIN;Indexvalue
30.10.2018;CH0023524637;14.85
31.10.2018;CH0023524637;14.8168
01.11.2018;CH0023524637;14.7637
02.11.2018;CH0023524637;14.5981
05.11.2018;CH0023524637;14.6072
06.11.2018;CH0023524637;14.7189
07.11.2018;CH0023524637;14.5759
08.11.2018;CH0023524637;14.5408
09.11.2018;CH0023524637;14.7337
12.11.2018;CH0023524637;14.8488
13.11.2018;CH0023524637;14.8418
14.11.2018;CH0023524637;14.916
15.11.2018;CH0023524637;15.2877
16.11.2018;CH0023524637;15.0227
19.11.2018;CH0023524637;15.0054
20.11.2018;CH0023524637;14.9348
21.11.2018;CH0023524637;14.7759
22.11.2018;CH0023524637;14.7873
23.11.2018;CH0023524637;14.6212
26.11.2018;CH0023524637;14.5396
27.11.2018;CH0023524637;14.5443
28.11.2018;CH0023524637;14.5463
29.11.2018;CH0023524637;14.5528
30.11.2018;CH0023524637;14.4692
03.12.2018;CH0023524637;14.3809
04.12.2018;CH0023524637;14.3657
05.12.2018;CH0023524637;14.6499
06.12.2018;CH0023524637;15.335
07.12.2018;CH0023524637;15.263
10.12.2018;CH0023524637;15.5338
11.12.2018;CH0023524637;15.4271
12.12.2018;CH0023524637;15.5178
13.12.2018;CH0023524637;15.8655
14.12.2018;CH0023524637;15.9791
17.12.2018;CH0023524637;16.0717
18.12.2018;CH0023524637;16.1748
19.12.2018;CH0023524637;16.1086
20.12.2018;CH0023524637;16.3524
21.12.2018;CH0023524637;16.7827
28.12.2018;CH0023524637;20.1278
03.01.2019;CH0023524637;19.7992
04.01.2019;CH0023524637;19.162
07.01.2019;CH0023524637;19.0078
08.01.2019;CH0023524637;18.8876
09.01.2019;CH0023524637;18.5301
10.01.2019;CH0023524637;18.4798
11.01.2019;CH0023524637;18.3059
14.01.2019;CH0023524637;18.3184
15.01.2019;CH0023524637;18.2815
16.01.2019;CH0023524637;17.9822
17.01.2019;CH0023524637;17.7451
18.01.2019;CH0023524637;17.4174
21.01.2019;CH0023524637;17.4218
22.01.2019;CH0023524637;17.4716
23.01.2019;CH0023524637;17.541
24.01.2019;CH0023524637;17.3294
25.01.2019;CH0023524637;17.2556
28.01.2019;CH0023524637;17.3253
29.01.2019;CH0023524637;17.2371
30.01.2019;CH0023524637;17.1515
31.01.2019;CH0023524637;17.0543
01.02.2019;CH0023524637;16.7855
04.02.2019;CH0023524637;16.5293
05.02.2019;CH0023524637;16.133
06.02.2019;CH0023524637;16.1084
07.02.2019;CH0023524637;16.3726
08.02.2019;CH0023524637;16.5886
11.02.2019;CH0023524637;16.4868
12.02.2019;CH0023524637;16.3393
13.02.2019;CH0023524637;16.1924
14.02.2019;CH0023524637;16.2384
15.02.2019;CH0023524637;16.1856
18.02.2019;CH0023524637;16.2218
19.02.2019;CH0023524637;16.184
20.02.2019;CH0023524637;16.1122
21.02.2019;CH0023524637;16.0862
22.02.2019;CH0023524637;16.0049
25.02.2019;CH0023524637;15.8987
26.02.2019;CH0023524637;15.803
27.02.2019;CH0023524637;15.944
28.02.2019;CH0023524637;15.9567
01.03.2019;CH0023524637;15.9374
04.03.2019;CH0023524637;15.9235
05.03.2019;CH0023524637;15.8757
06.03.2019;CH0023524637;15.8617
07.03.2019;CH0023524637;15.9843
08.03.2019;CH0023524637;16.1522
11.03.2019;CH0023524637;16.0756
12.03.2019;CH0023524637;15.9603
13.03.2019;CH0023524637;15.86
14.03.2019;CH0023524637;15.8058
15.03.2019;CH0023524637;15.7385
18.03.2019;CH0023524637;15.739
19.03.2019;CH0023524637;15.7345
20.03.2019;CH0023524637;15.8679
21.03.2019;CH0023524637;15.9893
22.03.2019;CH0023524637;16.3186
25.03.2019;CH0023524637;16.4301
26.03.2019;CH0023524637;16.2617
27.03.2019;CH0023524637;16.1289
28.03.2019;CH0023524637;16.0856
29.03.2019;CH0023524637;15.9045
01.04.2019;CH0023524637;15.7737
02.04.2019;CH0023524637;15.6875
03.04.2019;CH0023524637;15.6628
04.04.2019;CH0023524637;15.6585
05.04.2019;CH0023524637;15.5794
08.04.2019;CH0023524637;15.627
09.04.2019;CH0023524637;15.5948
10.04.2019;CH0023524637;15.6507
11.04.2019;CH0023524637;15.6319
12.04.2019;CH0023524637;15.6396
15.04.2019;CH0023524637;15.5929
16.04.2019;CH0023524637;15.5183
17.04.2019;CH0023524637;15.6426
18.04.2019;CH0023524637;15.734
23.04.2019;CH0023524637;15.7063
24.04.2019;CH0023524637;15.7032
25.04.2019;CH0023524637;15.8113
26.04.2019;CH0023524637;15.7264
29.04.2019;CH0023524637;15.6696
30.04.2019;CH0023524637;15.6287
02.05.2019;CH0023524637;15.7437
03.05.2019;CH0023524637;15.6652
06.05.2019;CH0023524637;15.7602
07.05.2019;CH0023524637;16.0497
08.05.2019;CH0023524637;15.946
09.05.2019;CH0023524637;16.0705
10.05.2019;CH0023524637;16.0416
13.05.2019;CH0023524637;16.2501
14.05.2019;CH0023524637;16.186
15.05.2019;CH0023524637;16.0151
16.05.2019;CH0023524637;15.5563
17.05.2019;CH0023524637;15.4665
20.05.2019;CH0023524637;15.6766
21.05.2019;CH0023524637;15.591
22.05.2019;CH0023524637;15.5517
23.05.2019;CH0023524637;15.6518
24.05.2019;CH0023524637;15.5512
27.05.2019;CH0023524637;15.5879
28.05.2019;CH0023524637;15.5589
29.05.2019;CH0023524637;15.7478
31.05.2019;CH0023524637;15.9106
03.06.2019;CH0023524637;15.8774
04.06.2019;CH0023524637;15.7073
05.06.2019;CH0023524637;15.5855
06.06.2019;CH0023524637;15.5664
07.06.2019;CH0023524637;15.4215
11.06.2019;CH0023524637;15.3948
12.06.2019;CH0023524637;15.3292
13.06.2019;CH0023524637;15.3223
14.06.2019;CH0023524637;15.4034
17.06.2019;CH0023524637;15.3709
18.06.2019;CH0023524637;15.3084
19.06.2019;CH0023524637;15.2882
20.06.2019;CH0023524637;15.3092
21.06.2019;CH0023524637;15.2739
25.06.2019;CH0023524637;13.7119
26.06.2019;CH0023524637;13.7477
27.06.2019;CH0023524637;13.6273
28.06.2019;CH0023524637;13.6552
01.07.2019;CH0023524637;13.5938
02.07.2019;CH0023524637;13.5353
03.07.2019;CH0023524637;13.55
04.07.2019;CH0023524637;13.7002
05.07.2019;CH0023524637;13.7104
08.07.2019;CH0023524637;13.7428
09.07.2019;CH0023524637;13.7481
10.07.2019;CH0023524637;13.6791
11.07.2019;CH0023524637;13.5766
12.07.2019;CH0023524637;13.5792
15.07.2019;CH0023524637;13.4467
16.07.2019;CH0023524637;13.4443
17.07.2019;CH0023524637;13.5758
18.07.2019;CH0023524637;13.6704
19.07.2019;CH0023524637;13.6718
22.07.2019;CH0023524637;13.6674
23.07.2019;CH0023524637;13.5959
24.07.2019;CH0023524637;13.6243
25.07.2019;CH0023524637;13.5888
26.07.2019;CH0023524637;13.5365
29.07.2019;CH0023524637;13.5657
30.07.2019;CH0023524637;13.6854
31.07.2019;CH0023524637;13.6438
02.08.2019;CH0023524637;13.8118
05.08.2019;CH0023524637;14.0003
06.08.2019;CH0023524637;13.82
07.08.2019;CH0023524637;13.7574
08.08.2019;CH0023524637;13.5291
09.08.2019;CH0023524637;13.7187
12.08.2019;CH0023524637;13.8982
13.08.2019;CH0023524637;14.0037
14.08.2019;CH0023524637;14.0916
15.08.2019;CH0023524637;14.1131
16.08.2019;CH0023524637;13.8465
19.08.2019;CH0023524637;13.8289
20.08.2019;CH0023524637;13.8838
21.08.2019;CH0023524637;13.7911
22.08.2019;CH0023524637;13.8981
23.08.2019;CH0023524637;13.9198
26.08.2019;CH0023524637;14.086
27.08.2019;CH0023524637;14.1538
28.08.2019;CH0023524637;14.1747
29.08.2019;CH0023524637;14.0162
30.08.2019;CH0023524637;14.0792
02.09.2019;CH0023524637;14.1377
03.09.2019;CH0023524637;14.2003
04.09.2019;CH0023524637;14.0755
05.09.2019;CH0023524637;14.0322
06.09.2019;CH0023524637;14.0475
09.09.2019;CH0023524637;14.0972
10.09.2019;CH0023524637;14.2413
11.09.2019;CH0023524637;14.204
12.09.2019;CH0023524637;14.1355
13.09.2019;CH0023524637;14.1555
16.09.2019;CH0023524637;14.2498
17.09.2019;CH0023524637;14.2875
18.09.2019;CH0023524637;14.2911
19.09.2019;CH0023524637;14.2344
20.09.2019;CH0023524637;14.3048
23.09.2019;CH0023524637;14.4312
24.09.2019;CH0023524637;14.3616
25.09.2019;CH0023524637;14.3598
26.09.2019;CH0023524637;14.2534
27.09.2019;CH0023524637;14.2547
30.09.2019;CH0023524637;14.2567
01.10.2019;CH0023524637;14.416
02.10.2019;CH0023524637;14.6008
03.10.2019;CH0023524637;14.4955
04.10.2019;CH0023524637;14.3886
07.10.2019;CH0023524637;14.3828
08.10.2019;CH0023524637;14.5476
09.10.2019;CH0023524637;14.5088
10.10.2019;CH0023524637;14.4055
11.10.2019;CH0023524637;14.3456
14.10.2019;CH0023524637;14.3882
15.10.2019;CH0023524637;14.2203
16.10.2019;CH0023524637;14.2212
17.10.2019;CH0023524637;14.1009
18.10.2019;CH0023524637;14.2114
21.10.2019;CH0023524637;14.1094
22.10.2019;CH0023524637;14.068
23.10.2019;CH0023524637;14.055
24.10.2019;CH0023524637;13.9479
25.10.2019;CH0023524637;13.9336
28.10.2019;CH0023524637;13.9947
29.10.2019;CH0023524637;14.0974
30.10.2019;CH0023524637;14.1482
31.10.2019;CH0023524637;14.1873
01.11.2019;CH0023524637;14.1123
04.11.2019;CH0023524637;14.0934
05.11.2019;CH0023524637;14.1252
06.11.2019;CH0023524637;14.0853
07.11.2019;CH0023524637;14.123
08.11.2019;CH0023524637;14.1736
11.11.2019;CH0023524637;14.191
12.11.2019;CH0023524637;14.149
13.11.2019;CH0023524637;14.1922
14.11.2019;CH0023524637;14.2059
15.11.2019;CH0023524637;14.1182
18.11.2019;CH0023524637;14.1889
19.11.2019;CH0023524637;14.3337
20.11.2019;CH0023524637;14.4196
21.11.2019;CH0023524637;14.5001
22.11.2019;CH0023524637;14.4832
25.11.2019;CH0023524637;14.3818
26.11.2019;CH0023524637;14.4174
27.11.2019;CH0023524637;14.4665
28.11.2019;CH0023524637;14.467
29.11.2019;CH0023524637;14.5203
02.12.2019;CH0023524637;14.772
03.12.2019;CH0023524637;14.9149
04.12.2019;CH0023524637;14.7319
05.12.2019;CH0023524637;14.7695
06.12.2019;CH0023524637;14.6201
09.12.2019;CH0023524637;14.7052
10.12.2019;CH0023524637;14.8376
11.12.2019;CH0023524637;14.829
12.12.2019;CH0023524637;14.5747
13.12.2019;CH0023524637;14.4674
16.12.2019;CH0023524637;14.3637
17.12.2019;CH0023524637;14.5098
20.12.2019;CH0023524637;14.6228
03.01.2020;CH0023524637;16.47
06.01.2020;CH0023524637;16.453
07.01.2020;CH0023524637;16.3665
08.01.2020;CH0023524637;16.2567
09.01.2020;CH0023524637;16.1016
10.01.2020;CH0023524637;16.0658
13.01.2020;CH0023524637;15.9285
14.01.2020;CH0023524637;15.7945
15.01.2020;CH0023524637;15.6942
16.01.2020;CH0023524637;15.5867
17.01.2020;CH0023524637;15.5065
20.01.2020;CH0023524637;15.4093
21.01.2020;CH0023524637;15.3545
22.01.2020;CH0023524637;15.3787
23.01.2020;CH0023524637;15.4787
24.01.2020;CH0023524637;15.3589
27.01.2020;CH0023524637;15.5278
28.01.2020;CH0023524637;15.4742
29.01.2020;CH0023524637;15.3134
30.01.2020;CH0023524637;15.3775
31.01.2020;CH0023524637;15.5159
03.02.2020;CH0023524637;15.5217
04.02.2020;CH0023524637;15.2722
05.02.2020;CH0023524637;15.0637
06.02.2020;CH0023524637;14.919
07.02.2020;CH0023524637;14.9709
10.02.2020;CH0023524637;15.0388
11.02.2020;CH0023524637;14.9698
12.02.2020;CH0023524637;14.9775
13.02.2020;CH0023524637;15.05
14.02.2020;CH0023524637;15.037
17.02.2020;CH0023524637;15.0022
18.02.2020;CH0023524637;15.033
19.02.2020;CH0023524637;14.8981
20.02.2020;CH0023524637;15.0082
21.02.2020;CH0023524637;15.3041
24.02.2020;CH0023524637;16.0664
25.02.2020;CH0023524637;16.6745
26.02.2020;CH0023524637;16.8624
27.02.2020;CH0023524637;17.0096
28.02.2020;CH0023524637;17.9475
02.03.2020;CH0023524637;18.4039
03.03.2020;CH0023524637;17.93
04.03.2020;CH0023524637;17.605
05.03.2020;CH0023524637;18.1513
06.03.2020;CH0023524637;20.0575
09.03.2020;CH0023524637;24.0113
10.03.2020;CH0023524637;24.5115
11.03.2020;CH0023524637;25.2991
12.03.2020;CH0023524637;26.243
13.03.2020;CH0023524637;29.0223
17.03.2020;CH0023524637;33.7935
18.03.2020;CH0023524637;33.5108
19.03.2020;CH0023524637;32.8195
20.03.2020;CH0023524637;29.9607
23.03.2020;CH0023524637;28.7148
24.03.2020;CH0023524637;23.9727
25.03.2020;CH0023524637;25.0413
26.03.2020;CH0023524637;25.28
27.03.2020;CH0023524637;26.7196
30.03.2020;CH0023524637;26.0642
31.03.2020;CH0023524637;25.6256
01.04.2020;CH0023524637;25.9741
02.04.2020;CH0023524637;25.9482
03.04.2020;CH0023524637;25.5704
06.04.2020;CH0023524637;24.4555
07.04.2020;CH0023524637;23.9959
08.04.2020;CH0023524637;24.4092
09.04.2020;CH0023524637;24.451
14.04.2020;CH0023524637;24.222
15.04.2020;CH0023524637;24.8594
16.04.2020;CH0023524637;24.6729
17.04.2020;CH0023524637;24.0259
20.04.2020;CH0023524637;23.9385
21.04.2020;CH0023524637;25.1596
22.04.2020;CH0023524637;24.8474
23.04.2020;CH0023524637;24.5636
24.04.2020;CH0023524637;24.6656
27.04.2020;CH0023524637;24.07
28.04.2020;CH0023524637;23.4011
29.04.2020;CH0023524637;22.8604
30.04.2020;CH0023524637;23.4428
04.05.2020;CH0023524637;24.655
05.05.2020;CH0023524637;23.622
06.05.2020;CH0023524637;23.5507
07.05.2020;CH0023524637;23.1219
08.05.2020;CH0023524637;22.7501
11.05.2020;CH0023524637;22.5136
12.05.2020;CH0023524637;22.1024
13.05.2020;CH0023524637;22.4041
14.05.2020;CH0023524637;23.3975
15.05.2020;CH0023524637;23.3057
18.05.2020;CH0023524637;22.3431
19.05.2020;CH0023524637;21.9099
20.05.2020;CH0023524637;21.6007
22.05.2020;CH0023524637;22.0798
25.05.2020;CH0023524637;21.8235
26.05.2020;CH0023524637;21.5405
27.05.2020;CH0023524637;21.6655
28.05.2020;CH0023524637;21.3087
29.05.2020;CH0023524637;22.1461
02.06.2020;CH0023524637;21.7857
03.06.2020;CH0023524637;21.0462
04.06.2020;CH0023524637;21.041
05.06.2020;CH0023524637;20.8749
08.06.2020;CH0023524637;20.8121
09.06.2020;CH0023524637;20.8807
10.06.2020;CH0023524637;20.9509
11.06.2020;CH0023524637;22.2094
12.06.2020;CH0023524637;23.13
15.06.2020;CH0023524637;22.9771
16.06.2020;CH0023524637;22.5828
17.06.2020;CH0023524637;22.1065
18.06.2020;CH0023524637;22.1981
19.06.2020;CH0023524637;21.558
22.06.2020;CH0023524637;21.161
23.06.2020;CH0023524637;20.2814
24.06.2020;CH0023524637;20.5206
25.06.2020;CH0023524637;20.4829
26.06.2020;CH0023524637;20.4337
29.06.2020;CH0023524637;20.2439
30.06.2020;CH0023524637;20.2298
01.07.2020;CH0023524637;20.003
02.07.2020;CH0023524637;19.7305
03.07.2020;CH0023524637;19.7698
06.07.2020;CH0023524637;19.4418
07.07.2020;CH0023524637;19.5244
08.07.2020;CH0023524637;19.6564
09.07.2020;CH0023524637;19.8805
10.07.2020;CH0023524637;19.7087
13.07.2020;CH0023524637;19.4404
14.07.2020;CH0023524637;19.4455
15.07.2020;CH0023524637;19.9061
16.07.2020;CH0023524637;19.1814
17.07.2020;CH0023524637;19.1954
20.07.2020;CH0023524637;18.8666
21.07.2020;CH0023524637;18.7723
22.07.2020;CH0023524637;18.6221
23.07.2020;CH0023524637;18.7551
24.07.2020;CH0023524637;18.7242
27.07.2020;CH0023524637;19.3758
28.07.2020;CH0023524637;19.0948
29.07.2020;CH0023524637;19.1484
30.07.2020;CH0023524637;19.8233
31.07.2020;CH0023524637;19.752
03.08.2020;CH0023524637;19.3475
04.08.2020;CH0023524637;19.4054
05.08.2020;CH0023524637;19.205
06.08.2020;CH0023524637;19.239
07.08.2020;CH0023524637;19.0289
10.08.2020;CH0023524637;18.8955
11.08.2020;CH0023524637;18.7356
12.08.2020;CH0023524637;18.4922
13.08.2020;CH0023524637;18.5852
14.08.2020;CH0023524637;18.8457
17.08.2020;CH0023524637;18.7278
18.08.2020;CH0023524637;18.7717
19.08.2020;CH0023524637;18.5593
20.08.2020;CH0023524637;18.7766
21.08.2020;CH0023524637;18.802
24.08.2020;CH0023524637;18.6698
25.08.2020;CH0023524637;18.7125
26.08.2020;CH0023524637;18.6487
27.08.2020;CH0023524637;18.7355
28.08.2020;CH0023524637;19.1297
31.08.2020;CH0023524637;19.1379
01.09.2020;CH0023524637;19.312
02.09.2020;CH0023524637;19.2656
03.09.2020;CH0023524637;19.5371
04.09.2020;CH0023524637;19.5592
07.09.2020;CH0023524637;19.2741
08.09.2020;CH0023524637;19.5979
09.09.2020;CH0023524637;19.415
10.09.2020;CH0023524637;19.5613
11.09.2020;CH0023524637;19.5622
14.09.2020;CH0023524637;19.6418
15.09.2020;CH0023524637;19.6491
16.09.2020;CH0023524637;19.8591
17.09.2020;CH0023524637;19.8187
18.09.2020;CH0023524637;19.8246
21.09.2020;CH0023524637;19.9224
22.09.2020;CH0023524637;20.7903
23.09.2020;CH0023524637;20.659
24.09.2020;CH0023524637;21.0347
25.09.2020;CH0023524637;20.8763
28.09.2020;CH0023524637;20.4347
29.09.2020;CH0023524637;20.538
30.09.2020;CH0023524637;20.4901
01.10.2020;CH0023524637;20.5007
02.10.2020;CH0023524637;20.6136
05.10.2020;CH0023524637;20.5023
06.10.2020;CH0023524637;20.2094
07.10.2020;CH0023524637;20.2153
08.10.2020;CH0023524637;20.3972
09.10.2020;CH0023524637;19.9247
12.10.2020;CH0023524637;19.7215
13.10.2020;CH0023524637;19.3304
14.10.2020;CH0023524637;19.5431
15.10.2020;CH0023524637;19.7698
16.10.2020;CH0023524637;19.9543
19.10.2020;CH0023524637;19.9443
20.10.2020;CH0023524637;19.9388
21.10.2020;CH0023524637;20.0826
22.10.2020;CH0023524637;20.2284
23.10.2020;CH0023524637;19.9353
26.10.2020;CH0023524637;20.1434
27.10.2020;CH0023524637;20.1226
28.10.2020;CH0023524637;20.8165
29.10.2020;CH0023524637;20.9858
30.10.2020;CH0023524637;21.0636
02.11.2020;CH0023524637;20.5159
03.11.2020;CH0023524637;20.8713
04.11.2020;CH0023524637;19.2261
05.11.2020;CH0023524637;19.3359
06.11.2020;CH0023524637;19.3116
09.11.2020;CH0023524637;18.694
10.11.2020;CH0023524637;18.7726
11.11.2020;CH0023524637;18.491
12.11.2020;CH0023524637;18.289
13.11.2020;CH0023524637;18.6415
16.11.2020;CH0023524637;18.5839
17.11.2020;CH0023524637;18.4302
18.11.2020;CH0023524637;18.6331
19.11.2020;CH0023524637;18.5819
20.11.2020;CH0023524637;18.4943
23.11.2020;CH0023524637;18.622
24.11.2020;CH0023524637;18.5529
25.11.2020;CH0023524637;18.4863
26.11.2020;CH0023524637;18.3843
27.11.2020;CH0023524637;18.1407
30.11.2020;CH0023524637;18.3285
01.12.2020;CH0023524637;18.3632
02.12.2020;CH0023524637;18.3643
03.12.2020;CH0023524637;18.2717
04.12.2020;CH0023524637;18.5968
07.12.2020;CH0023524637;18.6044
08.12.2020;CH0023524637;18.7106
09.12.2020;CH0023524637;18.5731
10.12.2020;CH0023524637;18.5572
11.12.2020;CH0023524637;18.678
14.12.2020;CH0023524637;18.8899
15.12.2020;CH0023524637;18.684
16.12.2020;CH0023524637;19.0039
17.12.2020;CH0023524637;18.688
18.12.2020;CH0023524637;18.5448
21.12.2020;CH0023524637;19.2375
22.12.2020;CH0023524637;19.4877
23.12.2020;CH0023524637;18.968
28.12.2020;CH0023524637;19.1517
29.12.2020;CH0023524637;18.6913
30.12.2020;CH0023524637;18.6677
04.01.2021;CH0023524637;18.6874
05.01.2021;CH0023524637;18.7251
06.01.2021;CH0023524637;18.5459
07.01.2021;CH0023524637;18.4346
08.01.2021;CH0023524637;18.2518
11.01.2021;CH0023524637;18.4714
12.01.2021;CH0023524637;18.4338
13.01.2021;CH0023524637;18.4332
14.01.2021;CH0023524637;18.675
15.01.2021;CH0023524637;19.1453
18.01.2021;CH0023524637;19.112
19.01.2021;CH0023524637;19.2013
20.01.2021;CH0023524637;19.2394
21.01.2021;CH0023524637;19.2072
22.01.2021;CH0023524637;19.4579
25.01.2021;CH0023524637;19.5802
26.01.2021;CH0023524637;19.7855
27.01.2021;CH0023524637;19.8073
28.01.2021;CH0023524637;20.1793
29.01.2021;CH0023524637;20.4558
01.02.2021;CH0023524637;20.6217
02.02.2021;CH0023524637;20.4749
03.02.2021;CH0023524637;20.2441
04.02.2021;CH0023524637;20.2631
05.02.2021;CH0023524637;19.7563
08.02.2021;CH0023524637;19.8952
09.02.2021;CH0023524637;19.7361
10.02.2021;CH0023524637;19.7338
11.02.2021;CH0023524637;19.6908
12.02.2021;CH0023524637;19.7508
15.02.2021;CH0023524637;19.7027
16.02.2021;CH0023524637;19.6185
17.02.2021;CH0023524637;19.9571
18.02.2021;CH0023524637;19.9698
19.02.2021;CH0023524637;20.2008
22.02.2021;CH0023524637;20.055
23.02.2021;CH0023524637;19.9527
24.02.2021;CH0023524637;20.3146
25.02.2021;CH0023524637;19.9174
26.02.2021;CH0023524637;20.4878
01.03.2021;CH0023524637;20.5407
02.03.2021;CH0023524637;19.8184
03.03.2021;CH0023524637;19.4321
04.03.2021;CH0023524637;19.6429
05.03.2021;CH0023524637;19.4999
08.03.2021;CH0023524637;19.4172
09.03.2021;CH0023524637;19.4096
10.03.2021;CH0023524637;19.4136
11.03.2021;CH0023524637;19.1557
12.03.2021;CH0023524637;19.2048
15.03.2021;CH0023524637;19.3336
16.03.2021;CH0023524637;19.2984
17.03.2021;CH0023524637;19.2008
18.03.2021;CH0023524637;19.5121
19.03.2021;CH0023524637;19.3887
22.03.2021;CH0023524637;19.6453
23.03.2021;CH0023524637;19.2426
24.03.2021;CH0023524637;18.9505
25.03.2021;CH0023524637;19.1283
26.03.2021;CH0023524637;19.0918
29.03.2021;CH0023524637;18.883
30.03.2021;CH0023524637;18.8842
31.03.2021;CH0023524637;18.7486
01.04.2021;CH0023524637;18.7547
06.04.2021;CH0023524637;18.5363
07.04.2021;CH0023524637;18.4091
08.04.2021;CH0023524637;18.4661
09.04.2021;CH0023524637;18.3109
12.04.2021;CH0023524637;18.2238
13.04.2021;CH0023524637;18.1298
14.04.2021;CH0023524637;17.9872
15.04.2021;CH0023524637;17.9225
16.04.2021;CH0023524637;17.8018
19.04.2021;CH0023524637;17.7566
20.04.2021;CH0023524637;17.9249
21.04.2021;CH0023524637;18.1582
22.04.2021;CH0023524637;17.8145
23.04.2021;CH0023524637;17.7761
26.04.2021;CH0023524637;17.9956
27.04.2021;CH0023524637;18.0288
28.04.2021;CH0023524637;18.1691
29.04.2021;CH0023524637;18.081
30.04.2021;CH0023524637;18.1882
03.05.2021;CH0023524637;18.4808
04.05.2021;CH0023524637;18.5133
05.05.2021;CH0023524637;18.5073
06.05.2021;CH0023524637;18.1884
07.05.2021;CH0023524637;18.1677
10.05.2021;CH0023524637;18.0072
11.05.2021;CH0023524637;18.0253
12.05.2021;CH0023524637;18.4515
14.05.2021;CH0023524637;18.3767
17.05.2021;CH0023524637;18.1454
18.05.2021;CH0023524637;18.1837
19.05.2021;CH0023524637;18.6862
20.05.2021;CH0023524637;18.5576
21.05.2021;CH0023524637;18.2756
25.05.2021;CH0023524637;18.0501
26.05.2021;CH0023524637;17.9307
27.05.2021;CH0023524637;17.8302
28.05.2021;CH0023524637;17.669
31.05.2021;CH0023524637;17.7086
01.06.2021;CH0023524637;17.7652
02.06.2021;CH0023524637;17.7071
03.06.2021;CH0023524637;17.7586
04.06.2021;CH0023524637;17.6786
07.06.2021;CH0023524637;17.6196
08.06.2021;CH0023524637;17.5766
09.06.2021;CH0023524637;17.6841
10.06.2021;CH0023524637;17.6794
11.06.2021;CH0023524637;17.6729
14.06.2021;CH0023524637;17.6639
15.06.2021;CH0023524637;17.7436
16.06.2021;CH0023524637;17.8093
17.06.2021;CH0023524637;17.8123
18.06.2021;CH0023524637;18.2064
21.06.2021;CH0023524637;14.7579
22.06.2021;CH0023524637;14.5237
23.06.2021;CH0023524637;14.3554
24.06.2021;CH0023524637;14.2769
25.06.2021;CH0023524637;14.2082
28.06.2021;CH0023524637;14.3152
29.06.2021;CH0023524637;14.1418
30.06.2021;CH0023524637;14.3172
01.07.2021;CH0023524637;14.406
02.07.2021;CH0023524637;14.159
05.07.2021;CH0023524637;14.1081
06.07.2021;CH0023524637;14.0867
07.07.2021;CH0023524637;14.2479
08.07.2021;CH0023524637;14.1361
09.07.2021;CH0023524637;14.3278
12.07.2021;CH0023524637;14.0998
13.07.2021;CH0023524637;13.9699
14.07.2021;CH0023524637;14.1624
15.07.2021;CH0023524637;14.1292
16.07.2021;CH0023524637;14.2607
19.07.2021;CH0023524637;14.2352
20.07.2021;CH0023524637;14.4822
21.07.2021;CH0023524637;14.317
22.07.2021;CH0023524637;13.9465
23.07.2021;CH0023524637;14.9821
26.07.2021;CH0023524637;14.898
27.07.2021;CH0023524637;15.0559
28.07.2021;CH0023524637;15.1416
29.07.2021;CH0023524637;15.0248
30.07.2021;CH0023524637;15.062
02.08.2021;CH0023524637;15.1749
03.08.2021;CH0023524637;14.9554
04.08.2021;CH0023524637;14.9267
05.08.2021;CH0023524637;14.7228
06.08.2021;CH0023524637;15.0084
09.08.2021;CH0023524637;15.0426
10.08.2021;CH0023524637;14.9127
11.08.2021;CH0023524637;14.9286
12.08.2021;CH0023524637;14.8446
13.08.2021;CH0023524637;14.858
16.08.2021;CH0023524637;14.8855
17.08.2021;CH0023524637;15.0147
18.08.2021;CH0023524637;14.9351
19.08.2021;CH0023524637;15.1444
20.08.2021;CH0023524637;15.397
23.08.2021;CH0023524637;15.3349
24.08.2021;CH0023524637;15.005
25.08.2021;CH0023524637;15.1711
26.08.2021;CH0023524637;15.1978
27.08.2021;CH0023524637;15.2871
30.08.2021;CH0023524637;15.2021
31.08.2021;CH0023524637;15.4604
01.09.2021;CH0023524637;15.5042
02.09.2021;CH0023524637;15.4708
03.09.2021;CH0023524637;15.4844
06.09.2021;CH0023524637;15.7091
07.09.2021;CH0023524637;15.5871
08.09.2021;CH0023524637;15.9204
09.09.2021;CH0023524637;16.2669
10.09.2021;CH0023524637;16.3576
13.09.2021;CH0023524637;16.4584
14.09.2021;CH0023524637;16.4607
15.09.2021;CH0023524637;16.4001
16.09.2021;CH0023524637;16.5289
17.09.2021;CH0023524637;16.5178
20.09.2021;CH0023524637;16.7085
21.09.2021;CH0023524637;16.8774
22.09.2021;CH0023524637;16.9237
23.09.2021;CH0023524637;16.5272
24.09.2021;CH0023524637;16.5721
27.09.2021;CH0023524637;16.6646
28.09.2021;CH0023524637;16.7112
29.09.2021;CH0023524637;16.6674
30.09.2021;CH0023524637;16.5375
01.10.2021;CH0023524637;16.4786
04.10.2021;CH0023524637;16.7043
05.10.2021;CH0023524637;16.6998
06.10.2021;CH0023524637;16.5808
07.10.2021;CH0023524637;16.5799
08.10.2021;CH0023524637;16.2905
11.10.2021;CH0023524637;16.2916
12.10.2021;CH0023524637;16.223
13.10.2021;CH0023524637;16.1872
14.10.2021;CH0023524637;17.152
15.10.2021;CH0023524637;16.9274
18.10.2021;CH0023524637;16.8896
19.10.2021;CH0023524637;16.8994
20.10.2021;CH0023524637;16.8514
21.10.2021;CH0023524637;16.7654
22.10.2021;CH0023524637;16.7823
